name,time,hex,type,ZTMS001-太阳电池阵1电流,ZTMS002-太阳电池阵2电流,ZTMS003-太阳电池阵3电流,ZTMS004-太阳电池阵4电流,ZTMS005-太阳电池阵1电压,ZTMS006-太阳电池阵2电压,ZTMS007-太阳电池阵3电压,ZTMS008-太阳电池阵4电压,ZTMS009-帆板热刀1电压,ZTMS010-帆板热刀2电压,ZTMS011-帆板热刀3电压,ZTMS012-帆板热刀4电压,ZTMS013-帆板展开电压,ZTMS015-帆板1状态,ZTMS015-帆板2状态,ZTMS015-备用1,ZTMS015-电推期望加断电,ZTMS016-星箭分离信号1,ZTMS016-星箭分离信号2,ZTMS016-天线A展开状态（未用）,ZTMS016-天线B展开状态（未用）,ZTMS017-蓄电池放电开关,ZTMS018-单体采样开关,ZTMS019-硬件过放保护,ZTMS020-星箭分离开关使能继电器,ZTMS021-整星工作模式,ZTMS021-整星状态,ZTMS021-星务执行放电开关状态,ZTMS021-星务执行星箭分离禁能状态,ZTMS021-重要数据恢复状态,ZTMS021-扩展板加电状态,ZTMS022-测控主机上行工作模式,ZTMS022-测控备机上行工作模式,ZTMS022-测控下行工作模式,ZTMS022-DCS上行遥控,ZTMS022-DCS备用通道下行,ZTMS022-DCS应急功能,ZTMS023-热复位计数,ZTMS024-时间程控指令接收计数,ZTMS025-时间程控指令执行计数,ZTMS026-X轮总线无应答计数,ZTMS126-X轮总线,ZTMS026-X轮通信状态,ZTMS026-X轮期望状态,ZTMS027-Y轮总线无应答计数,ZTMS027-Y轮总线,ZTMS027-Y轮通信状态,ZTMS027-Y轮期望状态,ZTMS028-Z轮总线无应答计数,ZTMS028-Z轮总线,ZTMS028-Z轮通信状态,ZTMS028-Z轮期望状态,ZTMS029-S轮总线无应答计数,ZTMS029-S轮总线,ZTMS029-S轮通信状态,ZTMS029-S轮期望状态,ZTMS030-备用2,ZTMS030-太敏总线无应答计数,ZTMS030-太敏当前通信状态,ZTMS030-太敏期望加断电状态,ZTMS031-备用3,ZTMS031-星敏A总线无应答计数,ZTMS031-星敏A当前通信状态,ZTMS031-星敏A期望加断电状态,ZTMS032-备用4,ZTMS032-星敏B总线无应答计数,ZTMS032-星敏B当前通信状态,ZTMS032-星敏B期望加断电状态,ZTMS033-备用5,ZTMS033-磁强计总线无应答计数,ZTMS033-磁强计当前通信状态,ZTMS033-磁强计期望加断电状态,ZTMS034-备用6,ZTMS034-主陀螺总线无应答计数,ZTMS034-主陀螺当前通信状态,ZTMS034-主陀螺期望加断电状态,ZTMS035-备用7,ZTMS035-备陀螺总线无应答计数,ZTMS035-备陀螺当前通信状态,ZTMS035-备陀螺期望加断电状态
0x0821,1731016516053000000,03ff000000008a890101000000000620fbf0872a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.9140625,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016517053000000,03ff000000008a89010100000000061dfbf0882a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.910400390625,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016518053000000,03ff000000008a890101000000000620fbf0882a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.9140625,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016519053000000,03ff000000008a89010100000000061ffbf0872a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.912841796875,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016520053000000,03ff000000008a89010100000000061cfbf0882a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.9091796875,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016521053000000,03ff000000008a890101000000000621fbf0882a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.915283203125,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016522053000000,03ff000000008a89010100000000061bfbf0882a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.907958984375,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016523053000000,03ff000000008a890101000000000622fbf0872a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.91650390625,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016524053000000,03ff000000008a890101000000000618fbf0882a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.904296875,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016525053000000,03ff000000008a89010100000000061bfbf0872a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.907958984375,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016526053000000,03ff000000008a89010100000000061dfbf0882a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.910400390625,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016527053000000,03ff000000008a89010100000000061efbf0872a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.91162109375,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016528053000000,03ff000000008a89010100000000061bfbf0882a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.907958984375,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016529053000000,03ff000000008a89010100000000061cfbf0872a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.9091796875,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016530053000000,03ff000000008a89010100000000061dfbf0872a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.910400390625,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016531053000000,03ff000000008a89010100000000061dfbf0872a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.910400390625,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016532053000000,03ff000000008a890101000000000620fbf0872a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.9140625,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016533053000000,03ff000000008a89010100000000061cfbf0872a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.9091796875,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016534053000000,03ff000000008a89010100000000061ffbf0882a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.912841796875,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016535053000000,03ff000000008a890101000000000620fbf0872a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.9140625,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016536053000000,03ff000000008a89010100000000061efbf0872a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.91162109375,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016537053000000,03ff000000008a89010100000000061ffbf0872b0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.912841796875,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016538053000000,03ff000000008a89010100000000061bfbf0882a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.907958984375,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016539053000000,03ff000000008a89010100000000061dfbf0872a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.910400390625,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016540053000000,03ff000000008a890101000000000624fbf0882a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.9189453125,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016541053000000,03ff000000008a890101000000000621fbf0872a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.915283203125,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016542053000000,03ff000000008a89010100000000061efbf0872a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.91162109375,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016543053000000,03ff000000008a89010100000000061efbf0872a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.91162109375,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016544053000000,03ff000000008a89010100000000061dfbf0882a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.910400390625,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016545053000000,03ff000000008a890101000000000616fbf0872a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.90185546875,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
0x0821,1731016546053000000,03ff000000008a89010100000000061efbf0882a0000bdf00000000b0b0f0b030303030307,0,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.21484375,0.21484375,0.0,0.0,0.0,0.0,1.91162109375,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信异常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信异常,保持
